MAP       , ID        , AMOUNT    , X1        , Y1        , DX        , DY        , RX        , RY        , RADIUS    , 
10        , 7836      , 1         , 48065.0   , 56232.0   , 188.0     , 151.0     , 48159.0   , 56307.5   , 151.0     , 
10        , 7836      , 1         , 48031.0   , 55300.0   , 207.0     , 147.0     , 48134.5   , 55373.5   , 147.0     , 
10        , 7506      , 4         , 48070.0   , 57172.0   , 119.0     , 146.0     , 48129.5   , 57245.0   , 119.0     , 
10        , 7506      , 5         , 47910.0   , 57198.0   , 198.0     , 183.0     , 48009.0   , 57289.5   , 183.0     , 
10        , 7506      , 5         , 47693.0   , 57251.0   , 188.0     , 164.0     , 47787.0   , 57333.0   , 164.0     , 
10        , 7506      , 5         , 48019.0   , 57038.0   , 155.0     , 159.0     , 48096.5   , 57117.5   , 155.0     , 
10        , 7507      , 6         , 48004.0   , 56865.0   , 174.0     , 186.0     , 48091.0   , 56958.0   , 174.0     , 
10        , 7507      , 6         , 47850.0   , 56658.0   , 200.0     , 220.0     , 47950.0   , 56768.0   , 200.0     , 
10        , 7507      , 6         , 47997.0   , 56595.0   , 158.0     , 153.0     , 48076.0   , 56671.5   , 153.0     , 
10        , 7507      , 6         , 47811.0   , 56517.0   , 179.0     , 150.0     , 47900.5   , 56592.0   , 150.0     , 
10        , 7507      , 5         , 48030.0   , 56716.0   , 179.0     , 179.0     , 48119.5   , 56805.5   , 179.0     , 
10        , 7508      , 6         , 48018.0   , 56396.0   , 215.0     , 187.0     , 48125.5   , 56489.5   , 187.0     , 
10        , 7508      , 6         , 47834.0   , 56325.0   , 240.0     , 205.0     , 47954.0   , 56427.5   , 205.0     , 
10        , 7836      , 1         , 48068.0   , 57227.0   , 211.0     , 178.0     , 48173.5   , 57316.0   , 178.0     , 
10        , 7506      , 5         , 47985.0   , 57348.0   , 205.0     , 206.0     , 48087.5   , 57451.0   , 205.0     , 
10        , 7506      , 4         , 47648.0   , 57459.0   , 115.0     , 150.0     , 47705.5   , 57534.0   , 115.0     , 
10        , 7506      , 4         , 47960.0   , 57523.0   , 191.0     , 168.0     , 48055.5   , 57607.0   , 168.0     , 
10        , 7506      , 4         , 47139.0   , 57392.0   , 163.0     , 137.0     , 47220.5   , 57460.5   , 137.0     , 
10        , 7506      , 4         , 47151.0   , 57591.0   , 171.0     , 142.0     , 47236.5   , 57662.0   , 142.0     , 
10        , 7506      , 4         , 47358.0   , 57471.0   , 188.0     , 135.0     , 47452.0   , 57538.5   , 135.0     , 
10        , 7506      , 4         , 47966.0   , 57743.0   , 211.0     , 154.0     , 48071.5   , 57820.0   , 154.0     , 
10        , 7506      , 4         , 47785.0   , 57411.0   , 174.0     , 141.0     , 47872.0   , 57481.5   , 141.0     , 
10        , 7506      , 4         , 47758.0   , 57613.0   , 194.0     , 156.0     , 47855.0   , 57691.0   , 156.0     , 
10        , 7691      , 4         , 47894.0   , 61369.0   , 194.0     , 94.0      , 47991.0   , 61416.0   , 94.0      , 
10        , 7691      , 4         , 47799.0   , 61197.0   , 181.0     , 168.0     , 47889.5   , 61281.0   , 168.0     , 
10        , 7691      , 4         , 47950.0   , 61111.0   , 166.0     , 156.0     , 48033.0   , 61189.0   , 156.0     , 
10        , 7691      , 4         , 47751.0   , 61102.0   , 172.0     , 163.0     , 47837.0   , 61183.5   , 163.0     , 
10        , 7691      , 6         , 47995.0   , 61249.0   , 157.0     , 180.0     , 48073.5   , 61339.0   , 157.0     , 
10        , 7692      , 4         , 47758.0   , 60951.0   , 183.0     , 174.0     , 47849.5   , 61038.0   , 174.0     , 
10        , 7692      , 4         , 47976.0   , 60975.0   , 186.0     , 147.0     , 48069.0   , 61048.5   , 147.0     , 
10        , 7692      , 4         , 47772.0   , 60793.0   , 180.0     , 181.0     , 47862.0   , 60883.5   , 180.0     , 
10        , 7692      , 4         , 47913.0   , 60767.0   , 222.0     , 103.0     , 48024.0   , 60818.5   , 103.0     , 
10        , 7692      , 4         , 47878.0   , 61070.0   , 166.0     , 159.0     , 47961.0   , 61149.5   , 159.0     , 
10        , 7692      , 5         , 48112.0   , 60823.0   , 128.0     , 181.0     , 48176.0   , 60913.5   , 128.0     , 
10        , 7689      , 4         , 47791.0   , 62297.0   , 154.0     , 175.0     , 47868.0   , 62384.5   , 154.0     , 
10        , 7689      , 4         , 47974.0   , 62353.0   , 187.0     , 132.0     , 48067.5   , 62419.0   , 132.0     , 
10        , 7689      , 4         , 47894.0   , 62160.0   , 182.0     , 207.0     , 47985.0   , 62263.5   , 182.0     , 
10        , 7689      , 4         , 47746.0   , 62078.0   , 192.0     , 172.0     , 47842.0   , 62164.0   , 172.0     , 
10        , 7689      , 4         , 48035.0   , 62043.0   , 175.0     , 150.0     , 48122.5   , 62118.0   , 150.0     , 
10        , 7689      , 4         , 48076.0   , 62193.0   , 116.0     , 162.0     , 48134.0   , 62274.0   , 116.0     , 
10        , 7690      , 4         , 47795.0   , 61909.0   , 154.0     , 160.0     , 47872.0   , 61989.0   , 154.0     , 
10        , 7690      , 4         , 48034.0   , 61822.0   , 143.0     , 168.0     , 48105.5   , 61906.0   , 143.0     , 
10        , 7690      , 4         , 47905.0   , 61725.0   , 166.0     , 193.0     , 47988.0   , 61821.5   , 166.0     , 
10        , 7690      , 4         , 48006.0   , 62093.0   , 157.0     , 133.0     , 48084.5   , 62159.5   , 133.0     , 
10        , 7690      , 5         , 47868.0   , 61832.0   , 188.0     , 132.0     , 47962.0   , 61898.0   , 132.0     , 
10        , 7690      , 5         , 47917.0   , 61961.0   , 185.0     , 167.0     , 48009.5   , 62044.5   , 167.0     , 
10        , 7691      , 4         , 47988.0   , 61648.0   , 169.0     , 159.0     , 48072.5   , 61727.5   , 159.0     , 
10        , 7691      , 4         , 47844.0   , 61650.0   , 195.0     , 144.0     , 47941.5   , 61722.0   , 144.0     , 
10        , 7691      , 4         , 47959.0   , 61506.0   , 154.0     , 163.0     , 48036.0   , 61587.5   , 154.0     , 
10        , 7691      , 5         , 48068.0   , 61448.0   , 140.0     , 144.0     , 48138.0   , 61520.0   , 140.0     , 
10        , 7836      , 1         , 48082.0   , 61571.0   , 158.0     , 157.0     , 48161.0   , 61649.5   , 157.0     , 
10        , 7841      , 1         , 47891.0   , 61719.0   , 518.0     , 725.0     , 48150.0   , 62081.5   , 518.0     , 
10        , 7689      , 4         , 47765.0   , 63371.0   , 191.0     , 140.0     , 47860.5   , 63441.0   , 140.0     , 
10        , 7689      , 4         , 48001.0   , 63360.0   , 206.0     , 163.0     , 48104.0   , 63441.5   , 163.0     , 
10        , 7689      , 4         , 48063.0   , 63213.0   , 152.0     , 129.0     , 48139.0   , 63277.5   , 129.0     , 
10        , 7689      , 4         , 48050.0   , 63047.0   , 136.0     , 147.0     , 48118.0   , 63120.5   , 136.0     , 
10        , 7689      , 4         , 48053.0   , 62873.0   , 164.0     , 176.0     , 48135.0   , 62961.0   , 164.0     , 
10        , 7689      , 4         , 47929.0   , 63330.0   , 174.0     , 129.0     , 48016.0   , 63394.5   , 129.0     , 
10        , 7690      , 4         , 47837.0   , 62941.0   , 191.0     , 160.0     , 47932.5   , 63021.0   , 160.0     , 
10        , 7690      , 4         , 47871.0   , 62830.0   , 190.0     , 131.0     , 47966.0   , 62895.5   , 131.0     , 
10        , 7690      , 4         , 47811.0   , 62702.0   , 175.0     , 152.0     , 47898.5   , 62778.0   , 152.0     , 
10        , 7690      , 4         , 47853.0   , 62570.0   , 191.0     , 150.0     , 47948.5   , 62645.0   , 150.0     , 
10        , 7690      , 4         , 47792.0   , 62484.0   , 206.0     , 131.0     , 47895.0   , 62549.5   , 131.0     , 
10        , 7690      , 4         , 48021.0   , 62669.0   , 153.0     , 177.0     , 48097.5   , 62757.5   , 153.0     , 
10        , 7690      , 5         , 47999.0   , 62495.0   , 177.0     , 170.0     , 48087.5   , 62580.0   , 170.0     , 
10        , 7836      , 1         , 48068.0   , 62472.0   , 152.0     , 159.0     , 48144.0   , 62551.5   , 152.0     , 
10        , 7687      , 4         , 47788.0   , 64398.0   , 193.0     , 167.0     , 47884.5   , 64481.5   , 167.0     , 
10        , 7687      , 4         , 47996.0   , 64342.0   , 186.0     , 166.0     , 48089.0   , 64425.0   , 166.0     , 
10        , 7687      , 4         , 48022.0   , 64151.0   , 163.0     , 194.0     , 48103.5   , 64248.0   , 163.0     , 
10        , 7687      , 4         , 47630.0   , 64463.0   , 151.0     , 134.0     , 47705.5   , 64530.0   , 134.0     , 
10        , 7687      , 5         , 47947.0   , 64022.0   , 151.0     , 152.0     , 48022.5   , 64098.0   , 151.0     , 
10        , 7688      , 4         , 48029.0   , 63992.0   , 170.0     , 142.0     , 48114.0   , 64063.0   , 142.0     , 
10        , 7688      , 4         , 47861.0   , 63920.0   , 137.0     , 171.0     , 47929.5   , 64005.5   , 137.0     , 
10        , 7688      , 4         , 48015.0   , 63841.0   , 169.0     , 132.0     , 48099.5   , 63907.0   , 132.0     , 
10        , 7688      , 4         , 47938.0   , 63780.0   , 157.0     , 161.0     , 48016.5   , 63860.5   , 157.0     , 
10        , 7688      , 4         , 47811.0   , 63759.0   , 158.0     , 171.0     , 47890.0   , 63844.5   , 158.0     , 
10        , 7688      , 4         , 48069.0   , 63736.0   , 154.0     , 141.0     , 48146.0   , 63806.5   , 141.0     , 
10        , 7689      , 4         , 48051.0   , 63621.0   , 154.0     , 159.0     , 48128.0   , 63700.5   , 154.0     , 
10        , 7689      , 4         , 47779.0   , 63567.0   , 180.0     , 156.0     , 47869.0   , 63645.0   , 156.0     , 
10        , 7689      , 4         , 47898.0   , 63619.0   , 172.0     , 149.0     , 47984.0   , 63693.5   , 149.0     , 
10        , 7689      , 4         , 47984.0   , 63497.0   , 209.0     , 145.0     , 48088.5   , 63569.5   , 145.0     , 
10        , 7689      , 5         , 47827.0   , 63490.0   , 161.0     , 130.0     , 47907.5   , 63555.0   , 130.0     , 
10        , 7689      , 4         , 47786.0   , 63701.0   , 150.0     , 129.0     , 47861.0   , 63765.5   , 129.0     , 
10        , 7836      , 1         , 48003.0   , 63502.0   , 187.0     , 128.0     , 48096.5   , 63566.0   , 128.0     , 
10        , 7687      , 5         , 47155.0   , 64565.0   , 293.0     , 199.0     , 47301.5   , 64664.5   , 199.0     , 
10        , 7687      , 5         , 47116.0   , 64705.0   , 233.0     , 265.0     , 47232.5   , 64837.5   , 233.0     , 
10        , 7687      , 5         , 47494.0   , 64531.0   , 325.0     , 157.0     , 47656.5   , 64609.5   , 157.0     , 
10        , 7687      , 4         , 47375.0   , 64655.0   , 226.0     , 165.0     , 47488.0   , 64737.5   , 165.0     , 
10        , 7687      , 4         , 47601.0   , 64664.0   , 154.0     , 187.0     , 47678.0   , 64757.5   , 154.0     , 
10        , 7688      , 5         , 47887.0   , 64531.0   , 333.0     , 233.0     , 48053.5   , 64647.5   , 233.0     , 
10        , 7688      , 5         , 47885.0   , 64700.0   , 338.0     , 238.0     , 48054.0   , 64819.0   , 238.0     , 
10        , 7688      , 5         , 47879.0   , 64882.0   , 348.0     , 264.0     , 48053.0   , 65014.0   , 264.0     , 
10        , 7688      , 4         , 47701.0   , 64787.0   , 216.0     , 197.0     , 47809.0   , 64885.5   , 197.0     , 
10        , 7688      , 4         , 47739.0   , 64582.0   , 185.0     , 189.0     , 47831.5   , 64676.5   , 185.0     , 
10        , 7512      , 6         , 48198.0   , 53667.0   , 223.0     , 175.0     , 48309.5   , 53754.5   , 175.0     , 
10        , 7512      , 6         , 48333.0   , 53603.0   , 121.0     , 204.0     , 48393.5   , 53705.0   , 121.0     , 
10        , 7512      , 6         , 48416.0   , 53464.0   , 251.0     , 153.0     , 48541.5   , 53540.5   , 153.0     , 
10        , 7512      , 6         , 48438.0   , 53755.0   , 219.0     , 164.0     , 48547.5   , 53837.0   , 164.0     , 
10        , 7512      , 4         , 48317.0   , 53835.0   , 193.0     , 170.0     , 48413.5   , 53920.0   , 170.0     , 
10        , 7513      , 6         , 48166.0   , 53842.0   , 187.0     , 201.0     , 48259.5   , 53942.5   , 187.0     , 
10        , 7513      , 6         , 48376.0   , 53983.0   , 229.0     , 170.0     , 48490.5   , 54068.0   , 170.0     , 
10        , 7513      , 6         , 48572.0   , 53560.0   , 178.0     , 195.0     , 48661.0   , 53657.5   , 178.0     , 
10        , 7513      , 6         , 48701.0   , 53918.0   , 255.0     , 220.0     , 48828.5   , 54028.0   , 220.0     , 
10        , 7513      , 4         , 48578.0   , 54042.0   , 201.0     , 165.0     , 48678.5   , 54124.5   , 165.0     , 
10        , 7514      , 6         , 48391.0   , 54095.0   , 248.0     , 197.0     , 48515.0   , 54193.5   , 197.0     , 
10        , 7514      , 6         , 48636.0   , 53691.0   , 262.0     , 183.0     , 48767.0   , 53782.5   , 183.0     , 
10        , 7514      , 6         , 48660.0   , 54004.0   , 283.0     , 174.0     , 48801.5   , 54091.0   , 174.0     , 
10        , 7514      , 4         , 48704.0   , 53831.0   , 213.0     , 181.0     , 48810.5   , 53921.5   , 181.0     , 
10        , 7514      , 5         , 48639.0   , 54206.0   , 224.0     , 119.0     , 48751.0   , 54265.5   , 119.0     , 
10        , 7515      , 6         , 48764.0   , 53777.0   , 215.0     , 181.0     , 48871.5   , 53867.5   , 181.0     , 
10        , 7515      , 6         , 48873.0   , 53943.0   , 198.0     , 228.0     , 48972.0   , 54057.0   , 198.0     , 
10        , 7515      , 6         , 48761.0   , 54109.0   , 254.0     , 187.0     , 48888.0   , 54202.5   , 187.0     , 
10        , 7515      , 6         , 48924.0   , 54194.0   , 266.0     , 170.0     , 49057.0   , 54279.0   , 170.0     , 
10        , 7515      , 4         , 49051.0   , 53988.0   , 157.0     , 203.0     , 49129.5   , 54089.5   , 157.0     , 
10        , 7836      , 1         , 48366.0   , 53785.0   , 167.0     , 147.0     , 48449.5   , 53858.5   , 147.0     , 
10        , 7836      , 1         , 49046.0   , 54179.0   , 210.0     , 181.0     , 49151.0   , 54269.5   , 181.0     , 
10        , 7509      , 5         , 48181.0   , 55093.0   , 191.0     , 176.0     , 48276.5   , 55181.0   , 176.0     , 
10        , 7509      , 5         , 48141.0   , 54888.0   , 152.0     , 220.0     , 48217.0   , 54998.0   , 152.0     , 
10        , 7509      , 5         , 48182.0   , 54724.0   , 213.0     , 208.0     , 48288.5   , 54828.0   , 208.0     , 
10        , 7509      , 5         , 48291.0   , 54914.0   , 222.0     , 198.0     , 48402.0   , 55013.0   , 198.0     , 
10        , 7509      , 5         , 48373.0   , 55080.0   , 167.0     , 231.0     , 48456.5   , 55195.5   , 167.0     , 
10        , 7510      , 5         , 48173.0   , 54591.0   , 164.0     , 162.0     , 48255.0   , 54672.0   , 162.0     , 
10        , 7510      , 5         , 48206.0   , 54417.0   , 223.0     , 205.0     , 48317.5   , 54519.5   , 205.0     , 
10        , 7510      , 3         , 48173.0   , 54291.0   , 148.0     , 148.0     , 48247.0   , 54365.0   , 148.0     , 
10        , 7510      , 3         , 48393.0   , 54364.0   , 124.0     , 112.0     , 48455.0   , 54420.0   , 112.0     , 
10        , 7510      , 3         , 48307.0   , 54526.0   , 144.0     , 146.0     , 48379.0   , 54599.0   , 144.0     , 
10        , 7510      , 3         , 48406.0   , 54494.0   , 113.0     , 107.0     , 48462.5   , 54547.5   , 107.0     , 
10        , 7517      , 5         , 49054.0   , 54703.0   , 197.0     , 186.0     , 49152.5   , 54796.0   , 186.0     , 
10        , 7517      , 5         , 48994.0   , 54833.0   , 187.0     , 186.0     , 49087.5   , 54926.0   , 186.0     , 
10        , 7518      , 6         , 49056.0   , 54953.0   , 214.0     , 175.0     , 49163.0   , 55040.5   , 175.0     , 
10        , 7518      , 6         , 49048.0   , 55146.0   , 292.0     , 159.0     , 49194.0   , 55225.5   , 159.0     , 
10        , 7518      , 4         , 48946.0   , 54945.0   , 171.0     , 228.0     , 49031.5   , 55059.0   , 171.0     , 
10        , 7508      , 4         , 48171.0   , 56086.0   , 171.0     , 178.0     , 48256.5   , 56175.0   , 171.0     , 
10        , 7508      , 4         , 48146.0   , 55870.0   , 148.0     , 163.0     , 48220.0   , 55951.5   , 148.0     , 
10        , 7508      , 6         , 48171.0   , 55701.0   , 212.0     , 201.0     , 48277.0   , 55801.5   , 201.0     , 
10        , 7508      , 5         , 48139.0   , 56252.0   , 144.0     , 88.0      , 48211.0   , 56296.0   , 88.0      , 
10        , 7508      , 4         , 48217.0   , 55960.0   , 101.0     , 157.0     , 48267.5   , 56038.5   , 101.0     , 
10        , 7509      , 4         , 48153.0   , 55483.0   , 132.0     , 158.0     , 48219.0   , 55562.0   , 132.0     , 
10        , 7509      , 4         , 48173.0   , 55341.0   , 133.0     , 161.0     , 48239.5   , 55421.5   , 133.0     , 
10        , 7509      , 4         , 48217.0   , 55309.0   , 235.0     , 75.0      , 48334.5   , 55346.5   , 75.0      , 
